ticker,trade_number,entry_date,entry_price,exit_date,exit_price,return_pct,winner,next_open_entry_price,next_open_return_pct,next_open_winner,rsi14_signal,rsi_change_signal,volume_ratio_signal,volume_percentile60_signal,rsi14_prior,volume_ratio_prior,volume_percentile60_prior,atr_pct_prior,above_sma200_prior,sma50_over_200_prior,return_5d_prior,return_20d_prior,body_pct_signal,close_location_signal,price_change_signal,price_up_signal,rsi_cross_up_50,rsi_cross_up_50_price_up,rsi_cross_up_50_last_3_price_up,forward_return_1d_from_close,forward_return_1d_from_next_open,forward_return_5d_from_close,forward_return_5d_from_next_open,forward_return_10d_from_close,forward_return_10d_from_next_open,forward_return_20d_from_close,forward_return_20d_from_next_open,anchor_span,bars_after_anchor,line_drop_pct,breakout_pct
NVDA,76,2024-02-01,62.1,2024-02-07,62.1,-0.3,0,63.974,-3.2293150342326498,0,77.07973324657668,3.066789670343141,0.7942908556153357,0.2833333333333333,74.01294357623354,0.9809194156526461,0.7166666666666667,2.632723032316741,1,1,0.268896059450463,27.734180368709517,1.492753623188405,0.8935756002595711,2.437954068945336,1,0,0,0,4.970885493518651,3.4170131615969046,10.493915306138636,8.858286178760144,15.280752693290168,13.574264544971392,30.545639170514228,28.613186607059117,,,,
NVDA,77,2024-02-09,70.533,2024-02-13,70.4,-0.489,0,72.6,-3.3303030303030146,0,82.41892326478666,2.8084534131075998,0.9268440080292787,0.5833333333333334,79.61046985167906,0.8686825642089293,0.5333333333333333,2.8477214845883134,1,1,10.493915306138636,28.134314627414913,2.26844172231437,0.9736441966548369,3.578351832971949,1,0,0,0,0.15942772378800818,-0.48484848484846577,0.6654374558108023,0.01790633608815817,9.647456781223585,8.942148760330593,18.91090069732302,18.146005509641896,,,,
NVDA,78,2024-02-14,73.202,2024-02-15,73.202,-0.3,0,73.869,-1.2029498165671684,0,83.85886763455736,1.94623610834077,1.0436901607557394,0.7666666666666667,81.91263152621659,1.2655772665711116,0.9,3.1070089423262703,1,1,5.7238761121615855,27.927352701216712,0.9535258599491919,0.8537859007832905,2.4567435669920146,1,0,0,0,-1.6806495263870125,-1.6393886474705188,6.276048714479021,6.320648715970156,7.052774018944508,7.097699982401262,19.004059539918792,19.054001001773415,,,,
NVDA,79,2024-02-22,75.025,2024-02-28,75.025,-0.3,0,80.79,-7.435784131699468,0,73.68019736533253,17.241684722288454,1.6933839697747306,1.0,56.43851264304408,1.3696559673358535,0.9166666666666666,3.5996704578169516,1,1,-6.455190771960961,12.691864446411572,4.682439186937675,0.9915040183696886,16.400877400995984,1,0,0,0,0.35524204843515594,-2.4421339274662834,0.7308564007232121,-2.076989726451306,17.99256410909369,14.703552419853928,16.421350174437865,13.176135660354005,,,,
NVDA,80,2024-02-29,79.094,2024-03-11,86.429,8.974,1,80.0,7.736250000000003,1,71.61313542885956,1.9558933466928607,0.9216848830408666,0.75,69.6572420821667,0.7130932175603671,0.35,3.807455025010098,1,1,15.104043158643599,23.718418453499844,0.022757731307053233,0.46463414634146355,1.8657533188262132,1,0,0,0,4.003185357467887,2.84875,17.13646475882293,15.836249999999996,11.1639195065224,9.929999999999994,14.212761654363426,12.944999999999984,,,,
NVDA,81,2024-03-12,88.049,2024-03-14,88.049,-0.3,0,91.055,-3.6013014112349677,0,71.8980882888157,6.165334447319935,1.1013007984935632,0.85,65.73275384149576,1.140995046230917,0.8833333333333333,4.439131719413298,1,1,0.6300080950760956,18.91090069732302,4.3884655135208686,0.9919104991394153,7.157180497586668,1,0,0,0,-1.1151850119134332,-0.18340563395750076,-2.736283224353464,-1.8197792542968605,0.7050145246048078,1.6539454176047519,-5.30284072982059,-4.410521113612653,,,,
NVDA,82,2024-03-19,88.049,2024-03-27,93.112,5.45,1,89.797,3.3916600777308794,1,65.2416805831654,1.198823878578665,1.057455988102871,0.85,64.04285670458674,1.0670040370565135,0.85,4.5427481841678965,1,1,3.125655793130777,21.817030008400696,3.111880046136094,0.7929165160823992,1.066078797128478,1,0,0,0,1.089509832434743,0.6403331959865088,3.538110472270084,3.0780538325333895,-0.4854694735900056,-0.9276479169682661,-5.999015637933736,-6.416695435259534,,,,
NVDA,83,2024-03-28,90.0,2024-04-02,88.448,-2.024,0,90.299,-2.3498565875591235,0,59.97976226098352,0.16875424911997783,0.712219122441607,0.23333333333333334,59.81100801186354,0.9744771056483448,0.6333333333333333,4.2671261490291545,1,1,-0.13499756561766718,16.20720291515909,0.3955555555555495,0.5519696250593247,0.11745152354569743,1,0,0,0,0.007747133560598307,0.0708756464633975,-2.59860994289256,-2.5371266569951034,-2.4016114037805902,-2.3400037652687167,-2.9007481517552725,-2.839455586440609,,,,
NVDA,84,2024-04-11,87.42,2024-04-15,87.42,-0.3,0,89.699,-2.8407195174974036,0,58.23109798249297,7.017655305850518,0.8495499454069239,0.2,51.21344267664245,0.8308171496921769,0.21666666666666667,4.032429942456205,1,1,-2.163796591879863,-5.30284072982059,3.655913978494621,0.9677419354838698,4.109651995082664,1,0,0,1,-2.681645625496598,-1.6867523606729051,-6.560651540566775,-5.6054136612448175,-8.810806038668662,-7.8785716674656285,-2.0625496601041737,-1.0613273280638547,4.0,1.0,3.7243103333849574,1.4185487356035198
NVDA,85,2024-04-23,80.769,2024-04-24,80.769,-0.3,0,83.95,-4.089160214413338,0,45.67596516024048,5.094679254174238,0.9252008744872787,0.31666666666666665,40.58128590606624,1.2593419941723274,0.6833333333333333,4.997567944067066,1,1,-7.5382844385530445,-15.665666196481032,2.0478153747105896,0.8618762475049891,3.653260896903854,1,0,0,0,-3.331594336532273,-5.089934484812386,4.827536003300059,2.9207861822513337,9.86496487630879,7.866587254318036,15.727406185166748,13.62239428231089,3.0,1.0,9.98641611953815,5.473769435690297
NVDA,86,2024-04-25,80.769,2024-05-01,85.077,5.034,1,83.818,1.2020639958004251,1,46.94504516415479,4.935798518180356,0.9068409159319405,0.16666666666666666,42.009246645974436,1.0936762181770974,0.5666666666666667,5.010339367274383,1,1,-5.185934432081862,-13.919469322932986,4.772531318151862,0.8645098039215707,3.7087239730411614,1,0,0,0,6.175573627650288,4.673220549285362,3.854438958272799,2.384929251473422,7.400280762900557,5.880598439476015,25.61598412237389,23.838554964327475,,,,
NVDA,87,2024-05-02,84.449,2024-05-08,84.449,-0.3,0,87.789,-4.1045768832086065,0,51.19646617225047,4.224598345277187,0.8060426859344381,0.06666666666666667,46.97186782697328,1.218838404415713,0.6166666666666667,4.883555290844825,1,1,4.222046512795408,-6.6577492019243785,1.6199126099776135,0.8617056305564693,3.3429269878734624,1,1,1,1,3.4631832853630584,1.1390948752121544,3.414241933416462,1.0912528904532426,9.953738769707643,7.483853330143853,27.752077094282022,24.88238845413433,,,,
NVDA,88,2024-05-14,89.599,2024-05-21,89.599,-0.3,0,92.472,-3.4068864088588877,0,57.57376621933023,1.4943582069097232,0.6631680995269923,0.03333333333333333,56.07940801242051,0.6369719468917383,0.016666666666666666,3.871986399578177,1,1,-1.8895159539830675,5.113894024488075,1.9609593857074195,0.8914243651085749,1.0586400292038611,1,0,0,0,3.583782127063362,2.333679384029752,4.411313980472009,3.1512241543386166,25.689609877840546,24.172722553854143,37.0462804851351,35.39233497707415,,,,
NVDA,89,2024-05-23,102.028,2024-05-31,112.52,9.983,1,104.449,7.427216153337992,1,71.62427700828636,10.824879895073565,2.140928534317759,0.9666666666666667,60.79939711321279,1.4132178919987466,0.7,3.320198576370875,1,1,0.3381591461481648,19.168643397718288,1.7357980162308395,0.47479166666666917,9.319641916798327,1,0,0,0,2.572279116369125,1.9339581996955513,5.620478039287469,4.963187775852318,16.463549745180583,15.738781606334197,13.787223383654945,13.079110379228132,,,,
NVDA,90,2024-06-03,113.621,2024-06-07,113.621,-0.3,0,115.716,-2.110467005427079,0,73.11868021358796,4.347454045868616,1.0069397190646636,0.4666666666666667,68.77122616771935,1.4477325907501941,0.8333333333333334,3.971650981646412,1,1,5.620478039287469,27.752077094282022,1.2136840900889843,1.0,4.895423823118961,1,0,0,0,1.2495652173913019,0.6230771889799147,5.904347826086953,5.249058038646348,13.895652173913042,13.190915690137928,6.6695652173913045,6.009540599398533,,,,
NVDA,91,2024-06-10,120.37,2024-06-18,120.37,-0.3,0,121.77,-1.4497084667816305,0,75.53065311179249,0.6523172929818486,0.6785027329277119,0.05,74.87833581881064,0.8960413357639968,0.31666666666666665,3.7650908643355545,1,1,10.266069522862642,36.21643548514317,1.179695937525963,0.7848932676518899,0.7461451922440521,1,0,0,0,-0.7225552179981998,-0.706249486737287,7.545775515231123,7.563439270756334,3.5306675424911615,3.5476718403547824,10.772641431973051,10.790835181079084,,,,
NVDA,92,2024-06-25,121.2,2024-07-02,121.13,-0.358,0,126.13,-4.264163957821296,0,59.74545866893791,7.500292115142969,0.9395957746834485,0.45,52.24516655379494,1.0376892509331388,0.7,4.6712548160609355,1,1,-10.441310282074612,13.787223383654945,4.034653465346535,0.9428969359331482,6.756413512827031,1,0,0,0,0.2458561345070942,0.21406485372235107,-2.712348322626701,-2.7432014588123277,6.9950035688793655,6.961071909934202,-9.390118169561424,-9.418853563783392,,,,
NVDA,93,2024-07-03,121.66,2024-07-12,121.66,-0.3,0,127.38,-4.790500863557858,0,60.72442827619595,5.937989840980741,0.5761723238327262,0.0,54.78643843521521,0.5665384305759007,0.0,4.386518460994055,1,1,-2.712348322626701,6.6695652173913045,5.44139404898899,1.0,4.573245292247496,1,0,0,0,-1.9098846273776116,-1.2168315277123587,-0.6859993763641992,0.01570105197048477,-5.60492672279389,-4.937980844716594,-14.865918303710634,-14.264405715182916,,,,
NVDA,94,2024-07-31,114.965,2024-08-01,112.9,-2.096,0,117.53,-4.239419722624007,0,48.23915965706723,14.889443820985335,1.675730310923533,0.8,33.3497158360819,1.7880431909238554,0.85,5.837184947627948,1,1,-15.384615384615385,-16.548672566371682,3.6492471213463156,0.8230563002680957,12.812108358237717,1,0,0,0,-6.674072808067,-7.079043648430194,-15.475987010767389,-15.842763549731986,0.905828063578884,0.46796562579767276,7.340625534096734,6.874840466263921,4.0,7.0,3.8150109000311363,-1.236102702144305e-14
NVDA,95,2024-08-08,102.0,2024-08-15,102.0,-0.3,0,105.64,-3.7456645210147674,0,42.84708253781244,5.903694937551968,1.107244346233677,0.5833333333333334,36.94338760026047,1.1897265947674693,0.6333333333333333,8.07206162004297,1,1,-15.475987010767389,-26.684456304202797,2.911764705882352,0.9335839598997493,6.126781922960278,1,0,0,0,-0.20958369057826332,-0.8424839076107582,17.042964656568536,16.30064369556985,17.88129941888159,17.13366149185913,-2.0386777174430826,-2.659977281332826,3.0,2.0,11.299242746532801,6.9219749117718905
NVDA,96,2024-08-16,121.94,2024-08-27,121.94,-0.3,0,124.28,-2.1828451882845217,0,59.09909241046606,1.242241762563296,0.8295037522796523,0.36666666666666664,57.85685064790277,0.8716402375218941,0.43333333333333335,5.858812618143238,1,1,17.042964656568536,1.4617226856057375,2.1649991799245534,0.8900523560209418,1.3999674426176112,1,0,0,0,4.350618076737844,4.602510460251041,3.84491892759673,4.09559060186675,-4.182051693690791,-3.9507563566140935,-6.26103708460427,-6.034760218860635,,,,
NVDA,97,2024-09-09,104.88,2024-09-17,118.17,12.372,1,107.81,9.309498191262405,1,41.148666228536676,4.059472627795785,0.793397357801304,0.25,37.08919360074089,1.2019019101274038,0.7833333333333333,6.667859786233252,1,1,-12.552087762564845,-2.0386777174430826,1.5160183066361588,0.9720279720279726,3.539823008849563,1,0,0,0,1.5309476847938264,0.2689917447361134,9.683478914248145,8.320192932010006,9.195078425847658,7.837862906965953,19.958673804827654,18.467674612744634,3.0,2.0,10.30703589057141,5.942961042459349
NVDA,98,2024-09-19,117.35,2024-09-20,117.06,-0.547,0,117.06,-0.3,0,52.21555781733823,4.852587535941993,0.86625560414204,0.38333333333333336,47.36297028139624,0.9172610025894566,0.45,5.231654632039453,1,1,-3.0279702335129555,-10.907662082514735,0.44311887515978715,0.257261410788384,3.9693040486901365,1,1,1,1,-1.5864935946381609,-0.9055185375021368,5.234580470009331,5.962754143174442,4.224993637057772,4.946181445412612,16.17035717315687,16.97420126430891,,,,
NVDA,99,2024-09-24,117.35,2024-09-30,117.35,-0.3,0,122.02,-4.127241435830194,0,55.456922702856325,5.016235131266534,1.059391616563451,0.6666666666666666,50.44068757158979,0.6049233604662534,0.016666666666666666,4.73298127631701,1,1,-0.4452817263229991,-10.133724974878255,3.73326467559218,0.855140186915889,3.9652503010493723,1,0,0,0,2.1841648051625695,1.2211112932306145,-3.2017870439315033,-4.114079659072278,9.944568544717459,8.908375676118663,18.79705468685364,17.67742992951975,,,,
NVDA,100,2024-10-02,117.35,2024-10-10,117.35,-0.3,0,120.92,-3.2523652001323247,0,51.32923693782042,2.3893162014195255,0.7278286293934751,0.08333333333333333,48.93992073640089,0.9634400839703868,0.4,4.60463889380983,1,1,-3.2017870439315033,8.333333333333325,2.0697354860872523,0.8749999999999996,1.5811965811965756,1,1,1,1,3.3655868742112016,1.5960965927886095,11.611274716028607,9.700628514720488,14.194362641985702,12.239497188223613,17.24021876314683,15.233212041018863,,,,
NVDA,101,2024-10-11,134.01,2024-10-15,134.01,-0.3,0,136.47,-2.102593976698181,0,67.55431312932788,-0.0187856920234708,0.6170822582202633,0.0,67.57309882135135,0.8592093972061963,0.11666666666666667,3.72309189335164,1,1,9.735449735449752,13.152593587376193,0.5895082456533247,0.5377358490566095,-0.00741784734069606,0,0,0,0,2.425816023738858,1.17241884663295,2.3738872403560762,1.1211255220927585,4.999999999999982,3.715102220268185,9.517804154302656,8.177621455264884,,,,
NVDA,102,2024-10-16,134.01,2024-10-24,140.676,4.674,1,139.34,0.658805798765598,1,63.225936402620974,4.026563718112804,0.9497432914981601,0.23333333333333334,59.19937268450817,1.3911260106720214,0.75,3.9283064399684626,1,1,-0.9707276695010814,13.850679124491737,1.2987012987013056,0.8214285714285701,3.130699088145894,1,0,0,0,0.8915414087828033,-1.7295823166355695,2.8293545534924913,0.15788718243145983,2.6672561155319796,0.0,7.773356911287954,4.9734462465910845,,,,
NVDA,103,2024-10-25,140.93,2024-10-28,140.93,-0.3,0,143.0,-1.7475524475524427,0,64.79397832825222,1.1376152581590446,0.7981839477636914,0.05,63.65636307009318,0.6541047463845943,0.016666666666666666,3.397039715875468,1,1,2.541444533703352,13.197355691712342,0.4328389980841447,0.2222222222222175,0.804785983904277,1,0,0,0,-0.7206443408223739,-1.7342657342657275,-4.337996326126881,-5.314685314685308,4.302670623145399,3.237762237762243,0.28967076444821327,-0.7342657342657377,,,,
NVDA,104,2024-10-29,140.93,2024-10-30,139.54,-1.286,0,139.54,-0.3,0,63.7066649067765,0.8260189920980068,0.6277546667796884,0.0,62.880645914678496,0.6842428728782141,0.03333333333333333,3.2594438063695828,1,1,-2.219748103820196,15.711462450592894,0.6842968137429667,0.6994047619047633,0.5194990037005409,1,0,0,0,-1.352212389380525,-0.14332807797046154,-0.9486725663716888,0.2651569442453816,4.984070796460172,6.270603411208264,-3.065486725663724,-1.8775978214132127,,,,
NVDA,105,2024-11-06,142.96,2024-11-15,142.96,-0.3,0,146.39,-2.6430562196871223,0,64.6851867370616,6.009077781602272,1.0742225492828934,0.2833333333333333,58.67610895545933,0.6932285513829872,0.016666666666666666,3.270670502862162,1,1,-0.9486725663716888,5.282564527052447,1.853665360940127,0.8057395143487869,4.0740476020298955,1,0,0,0,2.245724881532851,1.7009358562743326,0.4532655724194701,-0.08197281235055032,0.1922944852688513,-0.3415533847940466,-0.3777213103495769,-0.9085320035521427,,,,
NVDA,106,2024-11-19,142.96,2024-11-25,141.32,-1.447,0,147.41,-4.431334373516046,0,59.14739728428597,8.243449355159484,1.114311944046633,0.35,50.90394792912649,1.07053885942383,0.2833333333333333,3.2825879296027156,1,1,-3.5178300977557364,-2.477211050031314,4.026323238041323,0.9804560260586311,4.8947556189796515,1,0,0,0,-0.7618529351744785,-1.031137643307789,-6.863478674920076,-7.116206498880684,-1.2720223114073947,-1.5399226646767628,-12.312087613087542,-12.550030527101285,,,,
NVDA,107,2024-12-20,129.81,2024-12-30,129.81,-0.3,0,136.28,-5.0475785148224235,0,46.61326198522903,6.582102966013743,1.3842667361821352,0.9166666666666666,40.03115901921529,0.926136859190846,0.4166666666666667,3.993365693060301,1,1,-4.849279161205766,-10.42566317088216,3.767044141437475,0.9178470254957489,3.0762167125803375,1,0,0,0,3.6896807720861124,2.4875256824185454,2.071269487750582,0.887877898444378,4.03860430586489,2.832403874376266,9.294729027468463,8.027590255356621,3.0,7.0,3.6583679114799392,2.2394329220267677
NVDA,108,2025-01-02,136.0,2025-01-08,141.52,3.759,1,140.01,0.7784943932576385,1,51.41239743852001,6.239041073557317,1.0129712222180096,0.45,45.17335636496269,0.7921192734408157,0.05,3.775834781892456,1,1,-3.851936707954462,-3.1306355045805367,1.6985294117647074,0.8658823529411781,2.99352148335692,1,1,1,1,4.4537632853734355,3.1854867509463647,-1.7352324488468018,-2.9283622598385795,-0.4338081122116977,-1.6427398042996755,-15.653242715638783,-16.677380187129486,,,,
NVDA,109,2025-01-15,136.0,2025-01-16,133.65,-2.028,0,138.64,-3.8992498557414748,0,48.1993667485587,5.823924452375024,0.8626710547308768,0.3333333333333333,42.37544229618368,0.9187692441243356,0.43333333333333335,4.538860031626404,1,1,-11.824934752057825,-4.062909567496731,1.9378974934530515,0.9593023255813993,3.400121432908332,1,0,0,0,-1.9597768643570324,-3.656953260242346,8.059307105108626,6.188690132717833,-8.507046388725781,-10.090882862088845,-0.6972988843217953,-2.4163300634737372,,,,
NVDA,110,2025-01-17,136.69,2025-01-27,124.8,-8.999,0,139.16,-10.619057200344926,0,50.31699162833098,5.053731927789833,0.9537208227902286,0.48333333333333334,45.26325970054115,0.9851609019722866,0.5833333333333334,4.398091095803891,1,1,-4.6677610448933144,1.1893939393939235,0.7462140610139808,0.7401315789473704,3.099498390357125,1,1,1,1,2.265630673153729,1.2000574877838677,-14.007697334979309,-14.903707962058055,-15.285745407014751,-16.168439206668584,1.2272166146249264,0.17246335153779935,,,,
NVDA,111,2025-02-04,116.96,2025-02-19,139.51,18.98,1,121.76,14.277858081471736,1,38.77986774482872,1.9657697885485632,0.8382084112833667,0.7666666666666667,36.81409795628016,1.2481865714226923,0.9,6.56630211860032,0,1,-1.486235433203853,-15.653242715638783,1.4449384404924863,0.43333333333333396,1.705811760672038,1,0,0,0,5.208596713021496,2.521353482260169,11.925832279814585,9.06701708278581,17.345132743362825,14.347897503285134,-1.137800252844512,-3.6629434954007944,3.0,1.0,7.7786561264822165,3.157523372728875
NVDA,112,2025-02-20,140.03,2025-02-21,140.03,-0.3,0,140.04,-0.30714081690944794,0,57.661898166270234,0.8410590270968683,0.4812501328295728,0.05,56.820839139173366,0.5574665524976481,0.13333333333333333,4.293162653822871,1,1,4.841867469879491,-1.1361215650074752,0.057130614868251446,0.857881136950909,0.6320476908712402,1,0,0,0,-4.053957604739134,-4.005998286203926,-14.245949611019915,-14.203084832904878,-21.083434444365157,-21.043987432162236,-15.402183998287066,-15.359897172236503,,,,
NVDA,113,2025-03-07,111.25,2025-03-10,109.9,-1.513,0,109.9,-0.3,0,37.83588646838592,2.310342335889885,1.294460155737243,0.8166666666666667,35.52554413249604,1.2302691692972398,0.8,6.516485817399083,0,1,-7.973366625052025,-11.423536008972201,1.294382022471908,0.8665540540540531,1.9173374333001814,1,0,0,0,-5.066997959002572,-2.6569608735213857,7.968763865471651,10.709736123748858,4.445824829177392,7.097361237488631,-16.3102316088384,-14.185623293903548,3.0,7.0,6.255355612682084,0.3699025622518658
NVDA,114,2025-03-12,114.12,2025-03-18,118.0,3.1,1,117.03,0.5288473041100563,1,43.58674558077313,7.299348335065446,1.1470625112454504,0.7666666666666667,36.28739724570769,1.2883473313511415,0.8166666666666667,6.571044361977865,0,1,-6.233295973790831,-18.574530208879235,1.4195583596214427,0.7371134020618537,6.417800662008077,1,0,0,0,-0.1382408847416583,-1.2389985473810206,1.5379298427509847,0.4186960608391077,-1.710730948678063,-2.794155344783389,-1.2182477967858985,-2.3071007433991264,,,,
NVDA,115,2025-03-19,117.27,2025-03-20,116.55,-0.914,0,116.55,-0.3,0,46.167551590377975,2.1345999294197284,0.8890270675811887,0.6166666666666667,44.03295166095825,0.9873349078010609,0.7,5.763190933960114,0,1,6.132769400514904,-17.195121951219505,0.21318325232369748,0.38574423480083664,1.81062115567876,1,0,0,0,0.8594281824370276,1.6988416988417132,-3.199455411844787,-2.393822393822387,-6.041524846834578,-5.25954525954525,-11.087474472430225,-10.347490347490352,,,,
NVDA,116,2025-03-21,117.27,2025-03-26,116.94,-0.581,0,119.88,-2.7524524524524505,0,46.4157942045328,-0.7994937451663588,0.8377887809736814,0.6,47.21528794969916,0.7953612448474902,0.5,5.345001217580571,0,0,2.552344696314246,-15.402183998287066,0.6499059346673551,0.8871595330739328,-0.7002446637981885,0,0,0,0,3.152081563296516,1.276276276276267,-6.822429906542061,-8.516850183516844,-19.872557349192867,-21.329662996329656,-17.66355140186916,-19.160827494160827,,,,
NVDA,117,2025-04-01,108.52,2025-04-02,107.29,-1.433,0,107.29,-0.3,0,40.61731340376006,2.515352257064471,0.7720847660382589,0.3,38.10196114669559,1.017948819488048,0.7,5.289477503078379,0,0,-10.732229635120671,-4.979835174469582,1.5020272760781512,0.9865951742627354,1.6331426462447007,1,0,0,0,0.2451202905129346,2.9173268710970257,-12.573763050385844,-10.24326591481034,1.8610985020426574,4.5763817690371855,-1.1166591012256033,1.5192469009227327,3.0,1.0,8.717257643392578,3.4213285047174344
NVDA,118,2025-04-09,108.52,2025-04-15,108.52,-0.3,0,109.37,-1.0771783852976213,0,51.75406173651665,19.49108500727455,2.0091333346325055,0.9833333333333333,32.2629767292421,1.5928025797438257,0.9333333333333333,7.323798071102734,0,0,-12.573763050385844,-11.456417800662011,15.613307715643643,0.9561752988047811,18.722741433021817,1,1,1,1,-5.912708825330193,-1.6457895218067176,-8.606664917344531,-4.461918259120424,-6.909822443803016,-2.6881228856176276,2.6589696492609116,7.3146200969187225,,,,
NVDA,119,2025-04-24,103.48,2025-05-05,103.48,-0.3,0,106.85,-3.453954141319598,0,48.24132318977342,3.650032706202431,0.6508552306702827,0.16666666666666666,44.59129048357099,0.7382994329665524,0.3,6.918017832709454,0,0,-8.45811051693406,-14.897671720937943,2.8507924236567477,0.9679300291545192,3.621847921331911,1,0,0,0,4.303297942309503,3.893308376228366,4.8670487644461025,4.4548432381843694,10.27905665695763,9.8455779129621,24.805036174011086,24.314459522695376,3.0,2.0,5.413677666188423,8.792710706150338
NVDA,120,2025-05-06,111.48,2025-05-23,111.48,-0.3,0,113.05,-1.688766032728875,0,54.883042684513704,-0.3752381702152263,0.5235126982927903,0.03333333333333333,55.25828085472893,0.4125677011402393,0.0,5.1086398217901365,0,0,4.681320702657943,20.687095748064888,1.847865087908147,0.6938775510204112,-0.2460024600245858,0,0,0,0,3.100228994187071,3.5471030517470137,14.435441254183544,14.931446262715632,18.354764840584803,18.867757629367542,24.995596265633235,25.537372843874383,,,,
NVDA,121,2025-05-27,134.15,2025-06-11,143.3271,6.541,1,136.03,5.064331397485849,1,68.00495057951649,4.205646748559317,0.9253007536996294,0.13333333333333333,63.79930383095717,0.9416435142927285,0.16666666666666666,3.6811014442822287,1,0,-3.035450516986715,18.268624448247884,1.006336190831155,0.9319148936170225,3.2066417853606533,1,0,0,0,-0.50922509225092,-0.8968609865470878,4.221402214022141,3.8153348526060338,6.243542435424354,5.829596412556048,13.881918819188188,13.438212159082564,,,,
NVDA,122,2025-06-12,141.97,2025-06-27,141.97,-0.3,0,142.48,-0.6579449747332895,0,69.29963618293716,2.3059752818573287,0.7330871513817631,0.1,66.99366090107983,0.7303173891329718,0.13333333333333333,3.0385611644746846,1,0,0.6412063134160206,9.928422996998387,2.134253715573714,1.0,1.5192886648463189,1,0,0,0,-2.0896551724137957,-0.357944974733293,-0.793103448275867,0.9615384615384581,8.793103448275863,10.717293655249872,13.15172413793102,15.153003930376197,,,,
NVDA,123,2025-07-02,152.98,2025-07-11,152.98,-0.3,0,158.37,-3.7034223653469813,0,69.73780363794438,3.9250887517238766,0.8925412480938104,0.21666666666666667,65.8127148862205,1.1155563734279943,0.4666666666666667,2.6180853100137473,1,1,3.6511156186612714,11.588295239481749,2.7912145378480915,0.9244060475161998,2.5766470971950284,1,0,0,0,1.3290937996820462,0.6124897392182804,4.3561208267090645,3.6181094904337963,10.015898251192379,9.23786070594177,13.11287758346582,12.312938056450085,,,,
NVDA,124,2025-07-16,171.06,2025-07-22,171.06,-0.3,0,172.02,-0.8580746424834367,0,78.77018354740889,0.45827977365900097,0.8556286885608864,0.18333333333333332,78.31190377374989,1.259288744737661,0.7,2.394827552076526,1,1,6.687500000000002,20.2366697189547,0.18122296270314642,0.866666666666668,0.3925014645577152,1,0,0,0,0.9511583124234058,0.5697011975351662,-0.34428429713485587,-0.7208464132077763,4.609908385365014,4.214626206255079,5.963704265624092,5.5633065922567,,,,
NVDA,125,2025-07-24,172.44,2025-08-01,174.09,0.657,1,173.61,-0.023518230516681227,0,71.65012540156805,2.802065397990205,0.7204814373723262,0.016666666666666666,68.84806000357784,0.8526972904475,0.16666666666666666,2.3476845023098014,1,1,-0.34428429713485587,15.469912102772131,0.753885409417775,0.9644268774703544,1.73322403091698,1,0,0,0,-0.1381374467595342,-0.06336040550660726,2.3771152296534925,2.453775704164496,4.046276044664432,4.124186394792928,0.7137101415908731,0.7891250504003189,,,,
NVDA,126,2025-08-04,175.16,2025-08-08,175.16,-0.3,0,179.62,-2.783019708273025,0,68.62572756012162,6.360064701853105,0.9053669478795628,0.18333333333333332,62.26566285826851,1.2733573863105225,0.7,2.4783793042429294,1,1,0.12680115273775439,9.024726998870335,2.763187942452617,0.964788732394368,3.6150126640571045,1,0,0,0,-0.9666666666666712,-0.7571539917603953,1.1444444444444368,1.3584233381583433,1.1166666666666547,1.3305867943436134,-5.1222222222222165,-4.921500946442492,,,,
NVDA,127,2025-08-11,182.05,2025-08-13,182.05,-0.3,0,182.96,-0.7973764757323987,0,68.28300292979516,-1.4142317777716755,0.8735190478256403,0.11666666666666667,69.69723470756684,0.7623503754706898,0.03333333333333333,2.3725547492272705,1,1,5.1692378540179496,10.780984719864172,0.005492996429547325,0.5041782729805016,-0.3503010399562023,0,0,0,0,0.6041964187630366,0.10931351114997767,-0.027463473580147113,-0.519239177962405,-1.2358563111062315,-1.7216878006121594,-6.2067450291112936,-6.668124180148672,,,,
NVDA,128,2025-08-21,174.85,2025-08-22,172.61,-1.581,0,172.61,-0.3,0,50.47692548077146,-0.7702556520199835,0.8905068629601475,0.2,51.24718113279145,1.3951575657458293,0.8333333333333334,2.597223504313696,1,1,-3.4087780164105963,2.705234805012302,0.07434944237917955,0.3786407766990247,-0.23945267958951355,0,0,0,0,1.7201965938964614,3.1168530212618117,2.966053263230073,4.379815769654116,-4.549091324722809,-3.23851457041886,0.9658246656760738,2.3521232837031336,3.0,1.0,3.5627886518583627,0.9293465712306541
NVDA,129,2025-08-25,178.35,2025-08-29,178.11,-0.435,0,180.06,-1.3829723425524763,0,58.437714511070524,2.813135730933233,1.0166936090107157,0.5,55.62457878013729,1.0949025736731508,0.5666666666666667,2.6185676978232326,1,1,-1.36325852036574,2.5878962536023176,0.8186150827025557,0.6067415730337092,1.0225293555817805,1,0,0,0,1.0900394861242502,0.9496834388537101,-5.021967632500979,-5.153837609685663,-5.033090484400205,-5.164945018327227,-0.767476781046661,-0.9052538042874536,,,,
